"X","tempo","sesso","anno","zodiaco","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","cifre","ONUcifre","ONU","giorno","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4","D1","D2","D3","D4","gruppo","auto","gandhi","gruppo1","gruppo2","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","corrette","anchor_gandhi","anchor_auto"
43,"2019/02/05 9:21:45 AM CET","Maschio",1998,"Scorpione","20%","A","Rimasta la stessa","60 anni","2 miliardi","tutte e tre","Ridotto a meno della metà","C","50 per cento","50%",55,"No",20,15,NA,NA,NA,NA,"Meno di 100 000 euro",35000,"Più di 35 anni",60,NA,NA,NA,NA,NA,NA,NA,NA,"B",35000,60,"Gandhi35","auto 100.000",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"Gandhi35","auto 100.000"
44,"2019/02/05 9:21:58 AM CET","Femmina",1998,"Gemelli","40%","A","Raddoppiata","60 anni","4 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","50%",39,"No",10,18,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",10000,"Meno di 114 anni",90,NA,NA,NA,NA,"C",10000,90,"Gandhi114","auto 20.000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 20.000"
45,"2019/02/05 9:22:00 AM CET","Maschio",2000,"Cancro","20%","B","Raddoppiata","70 anni","4 miliardi","una","Ridotto a meno della metà","C","20 per cento","20%",46,"No",15,22,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",25000,"Meno di 114 anni",89,NA,NA,NA,NA,"C",25000,89,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"Gandhi114","auto 20.000"
46,"2019/02/05 9:22:22 AM CET","Maschio",1998,"Leone","60%","B","Dimezzata","70 anni","2 miliardi","nessuna","Ridotto a meno della metà","C","80 per cento","80%",63,"No",50,10,NA,NA,NA,NA,"Meno di 100 000 euro",30000,"Più di 35 anni",75,NA,NA,NA,NA,NA,NA,NA,NA,"B",30000,75,"Gandhi35","auto 100.000",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8,"Gandhi35","auto 100.000"
47,"2019/02/05 9:22:25 AM CET","Maschio",2000,"Sagittario","40%","B","Rimasta la stessa","70 anni","4 miliardi","tutte e tre","Ridotto a meno della metà","A","50 per cento","80%",91,"No",15,4,"Meno di 100 000 euro",35000,"Meno di 114 anni",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",35000,80,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,"Gandhi114","auto 100.000"
48,"2019/02/05 9:22:30 AM CET","Femmina",2000,"Vergine","20%","C","Raddoppiata","60 anni","2 miliardi","tutte e tre","Ridotto a meno della metà","B","80 per cento","50%",3,"Si",6,22,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",17799,"Meno di 114 anni",85,NA,NA,NA,NA,"C",17799,85,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,"Gandhi114","auto 20.000"
49,"2019/02/05 9:22:39 AM CET","Maschio",2000,"Pesci","40%","B","Dimezzata","60 anni","2 miliardi","tutte e tre","Ridotto a meno della metà","C","80 per cento","80%",20,"Si",50,7,"Meno di 100 000 euro",80000,"Più di 114 anni",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",80000,98,"Gandhi114","auto 100.000",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5,"Gandhi114","auto 100.000"
50,"2019/02/05 9:22:43 AM CET","Maschio",2002,"Pesci","20%","C","Rimasta la stessa","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","80%",60,"No",50,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",35000,"Più di 35 anni",74,"D",35000,74,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,"Gandhi35","auto 20.000"
51,"2019/02/05 9:23:05 AM CET","Maschio",2001,"Vergine","20%","A","Raddoppiata","60 anni","4 miliardi","una","Più che raddoppiato","C","50 per cento","50%",73,"No",8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Più di 35 anni",78,"D",30000,78,"Gandhi35","auto 20.000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 20.000"
52,"2019/02/05 9:23:36 AM CET","Femmina",1999,"Acquario","40%","B","Raddoppiata","70 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","80 per cento","80%",86,"No",22,2,"Meno di 100 000 euro",50000,"Meno di 114 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",50000,78,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,"Gandhi114","auto 100.000"
53,"2019/02/05 9:23:44 AM CET","Maschio",2000,"Vergine","40%","B","Dimezzata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","80 per cento","80%",46,"No",25,13,NA,NA,NA,NA,"Meno di 100 000 euro",45000,"Più di 35 anni",79,NA,NA,NA,NA,NA,NA,NA,NA,"B",45000,79,"Gandhi35","auto 100.000",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,"Gandhi35","auto 100.000"
54,"2019/02/05 9:23:45 AM CET","Maschio",2000,"Gemelli","60%","B","Dimezzata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","80 per cento","80%",19,"Si",20,20,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",40000,"Meno di 114 anni",86,NA,NA,NA,NA,"C",40000,86,"Gandhi114","auto 20.000",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,"Gandhi114","auto 20.000"
55,"2019/02/05 9:24:02 AM CET","Maschio",2000,"Leone","40%","C","Dimezzata","70 anni","2 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","80 per cento","80%",83,"No",80,22,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",40000,"Meno di 114 anni",91,NA,NA,NA,NA,"C",40000,91,"Gandhi114","auto 20.000",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,"Gandhi114","auto 20.000"
56,"2019/02/05 9:24:06 AM CET","Maschio",2002,"Vergine","60%","C","Dimezzata","60 anni","4 miliardi","nessuna","Ridotto a meno della metà","B","20 per cento","50%",54,"No",50,16,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",35275,"Meno di 114 anni",78,NA,NA,NA,NA,"C",35275,78,"Gandhi114","auto 20.000",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,"Gandhi114","auto 20.000"
57,"2019/02/05 9:24:09 AM CET","Maschio",2000,"Toro","20%","B","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","A","50 per cento","80%",29,"Si",35,8,NA,NA,NA,NA,"Meno di 100 000 euro",35000,"Più di 35 anni",80,NA,NA,NA,NA,NA,NA,NA,NA,"B",35000,80,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,"Gandhi35","auto 100.000"
58,"2019/02/05 9:24:11 AM CET","Maschio",2002,"Sagittario","60%","C","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","Ridotto a meno della metà","C","50 per cento","50%",99,"No",45,4,"Meno di 100 000 euro",35000,"Meno di 114 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",35000,78,"Gandhi114","auto 100.000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"Gandhi114","auto 100.000"
59,"2019/02/05 9:24:21 AM CET","Maschio",2002,"Leone","40%","C","Rimasta la stessa","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","20 per cento","80%",29,"No",40,20,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",35000,"Meno di 114 anni",78,NA,NA,NA,NA,"C",35000,78,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,"Gandhi114","auto 20.000"
60,"2019/02/05 9:25:06 AM CET","Maschio",2000,"Vergine","60%","B","Rimasta la stessa","70 anni","2 miliardi","tutte e tre","Ridotto a meno della metà","B","50 per cento","50%",12,"Si",40,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",25000,"Più di 35 anni",78,"D",25000,78,"Gandhi35","auto 20.000",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,"Gandhi35","auto 20.000"
61,"2019/02/05 9:25:17 AM CET","Maschio",2000,"Gemelli","40%","C","Dimezzata","60 anni","3 miliardi","una","E' rimasto più o meno lo stesso","B","80 per cento","50%",33,"No",10,3,"Meno di 100 000 euro",25000,"Più di 114 anni",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",25000,115,"Gandhi114","auto 100.000",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"Gandhi114","auto 100.000"
62,"2019/02/05 9:25:26 AM CET","Maschio",2000,"Vergine","20%","B","Raddoppiata","60 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","50 per cento","50%",44,"No",15,16,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",17000,"Meno di 114 anni",88,NA,NA,NA,NA,"C",17000,88,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi114","auto 20.000"
63,"2019/02/05 9:25:32 AM CET","Maschio",2001,"Leone","20%","B","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","Più che raddoppiato","B","80 per cento","50%",46,"Si",60,7,"Meno di 100 000 euro",40000,"Meno di 114 anni",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",40000,79,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"Gandhi114","auto 100.000"
64,"2019/02/05 9:25:43 AM CET","Maschio",2002,"Leone","20%","C","Raddoppiata","70 anni","4 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","20%",33,"Si",40,12,NA,NA,NA,NA,"Meno di 100 000 euro",40000,"Più di 35 anni",79,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,79,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
65,"2019/02/05 9:25:46 AM CET","Femmina",2002,"Pesci","40%","C","Raddoppiata","70 anni","2 miliardi","tutte e tre","Più che raddoppiato","C","50 per cento","50%",54,"Si",77,8,NA,NA,NA,NA,"Meno di 100 000 euro",45000,"Più di 35 anni",69,NA,NA,NA,NA,NA,NA,NA,NA,"B",45000,69,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 100.000"
66,"2019/02/05 9:25:58 AM CET","Maschio",2000,"Leone","40%","B","Rimasta la stessa","60 anni","2 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","50%",79,"No",6,2,"Meno di 100 000 euro",12000,"Meno di 114 anni",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",12000,79,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 100.000"
67,"2019/02/05 9:26:01 AM CET","Femmina",2002,"Sagittario","20%","C","Raddoppiata","70 anni","2 miliardi","una","E' rimasto più o meno lo stesso","B","50 per cento","50%",83,"No",73,11,NA,NA,NA,NA,"Meno di 100 000 euro",NA,"Più di 35 anni",65,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,65,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 100.000"
68,"2019/02/05 9:26:11 AM CET","Maschio",2002,"Ariete","20%","A","Raddoppiata","50 anni","2 miliardi","una","Ridotto a meno della metà","A","20 per cento","50%",38,"Si",80,12,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",70,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,70,"Gandhi35","auto 100.000",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,"Gandhi35","auto 100.000"
69,"2019/02/05 9:26:29 AM CET","Femmina",2002,"Capricorno","40%","C","Raddoppiata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","50%",14,"Si",85,13,NA,NA,NA,NA,"Meno di 100 000 euro",40000,"Più di 35 anni",75,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,75,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
70,"2019/02/05 9:26:30 AM CET","Femmina",2002,"Acquario","20%","A","Raddoppiata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","20 per cento","80%",76,"No",34,12,NA,NA,NA,NA,"Meno di 100 000 euro",40000,"Più di 35 anni",72,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,72,"Gandhi35","auto 100.000",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"Gandhi35","auto 100.000"
71,"2019/02/05 9:26:34 AM CET","Femmina",2002,"Capricorno","40%","C","Raddoppiata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","50%",76,"No",82,8,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",77,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,77,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
72,"2019/02/05 9:26:34 AM CET","Femmina",2002,"Gemelli","40%","C","Raddoppiata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","50%",22,"No",85,12,NA,NA,NA,NA,"Più di 100 000 euro",40000,"Più di 35 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,78,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
73,"2019/02/05 9:26:53 AM CET","Maschio",2001,"Vergine","60%","C","Rimasta la stessa","60 anni","2 miliardi","una","Ridotto a meno della metà","C","20 per cento","80%",15,"Si",10,8,NA,NA,NA,NA,"Meno di 100 000 euro",40000,"Più di 35 anni",50,NA,NA,NA,NA,NA,NA,NA,NA,"B",40000,50,"Gandhi35","auto 100.000",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,4,"Gandhi35","auto 100.000"
74,"2019/02/05 9:29:44 AM CET","Femmina",2002,"Scorpione","20%","C","Raddoppiata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","A","50 per cento","50%",7,"Si",20,7,"Meno di 100 000 euro",55000,"Meno di 114 anni",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",55000,75,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"Gandhi114","auto 100.000"
75,"2019/02/05 9:29:44 AM CET","Femmina",2002,"Capricorno","20%","C","Raddoppiata","60 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","A","50 per cento","50%",85,"No",20,15,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",75,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,75,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"Gandhi35","auto 100.000"
76,"2019/02/05 9:30:33 AM CET","Maschio",2002,"Sagittario","20%","B","Dimezzata","70 anni","3 miliardi","una","Ridotto a meno della metà","C","50 per cento","50%",85,"No",84,15,NA,NA,NA,NA,"Meno di 100 000 euro",6000,"Meno di 35 anni",79,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,79,"Gandhi35","auto 100.000",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"Gandhi35","auto 100.000"
77,"2019/02/05 9:30:39 AM CET","Maschio",1999,"Scorpione","20%","C","Rimasta la stessa","70 anni","4 miliardi","una","Ridotto a meno della metà","C","50 per cento","80%",18,"Si",30,16,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",35000,"Meno di 114 anni",79,NA,NA,NA,NA,"C",35000,79,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,"Gandhi114","auto 20.000"
78,"2019/02/05 9:32:23 AM CET","Maschio",2002,"Scorpione","20%","A","Raddoppiata","70 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","20 per cento","50%",94,"No",8,8,NA,NA,NA,NA,"Meno di 100 000 euro",30000,"Più di 35 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,"B",30000,78,"Gandhi35","auto 100.000",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 100.000"
79,"2019/02/05 9:36:27 AM CET","Maschio",2000,"Leone","40%","B","Raddoppiata","70 anni","3 miliardi","tutte e tre","Più che raddoppiato","C","80 per cento","80%",76,"No",10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",21000,"Più di 35 anni",90,"D",21000,90,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,"Gandhi35","auto 20.000"
80,"2019/02/05 9:45:07 AM CET","Maschio",2002,"Ariete","40%","C","Raddoppiata","60 anni","3 miliardi","tutte e tre","Ridotto a meno della metà","C","80 per cento","50%",1,"Si",19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",NA,"Più di 35 anni",68,"D",NA,68,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,"Gandhi35","auto 20.000"
81,"2019/02/05 10:10:51 AM CET","Femmina",1999,"Leone","40%","C","Raddoppiata","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","80 per cento","80%",45,"No",15,14,NA,NA,NA,NA,"Meno di 100 000 euro",50000,"Più di 35 anni",89,NA,NA,NA,NA,NA,NA,NA,NA,"B",50000,89,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,"Gandhi35","auto 100.000"
82,"2019/02/05 10:12:44 AM CET","Femmina",2000,"Sagittario","20%","C","Rimasta la stessa","60 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","80 per cento","80%",3,"Si",27,5,"Meno di 100 000 euro",45000,"Meno di 114 anni",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",45000,75,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,"Gandhi114","auto 100.000"
83,"2019/02/05 10:13:17 AM CET","Maschio",2000,"Pesci","20%","A","Raddoppiata","70 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","20 per cento","50%",11,"Si",30,15,NA,NA,NA,NA,"Più di 100 000 euro",110000,"Più di 35 anni",75,NA,NA,NA,NA,NA,NA,NA,NA,"B",110000,75,"Gandhi35","auto 100.000",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"Gandhi35","auto 100.000"
84,"2019/02/05 10:14:42 AM CET","Maschio",2000,"Sagittario","40%","C","Dimezzata","70 anni","4 miliardi","tutte e tre","Più che raddoppiato","C","80 per cento","50%",51,"No",6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",10000,"Più di 35 anni",74,"D",10000,74,"Gandhi35","auto 20.000",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,"Gandhi35","auto 20.000"
85,"2019/02/05 10:14:48 AM CET","Maschio",2000,"Scorpione","40%","C","Raddoppiata","70 anni","4 miliardi","tutte e tre","Più che raddoppiato","A","50 per cento","80%",58,"Si",65,16,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Meno di 114 anni",90,NA,NA,NA,NA,"C",30000,90,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,"Gandhi114","auto 20.000"
86,"2019/02/05 10:15:14 AM CET","Maschio",1999,"Ariete","60%","C","Raddoppiata","60 anni","2 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","50 per cento","80%",24,"Si",50,3,"Meno di 100 000 euro",60000,"Meno di 114 anni",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",60000,57,"Gandhi114","auto 100.000",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"Gandhi114","auto 100.000"
87,"2019/02/05 10:17:12 AM CET","Maschio",2000,"Sagittario","20%","C","Rimasta la stessa","60 anni","4 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","20 per cento","50%",33,"No",15,19,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",30000,"Meno di 114 anni",70,NA,NA,NA,NA,"C",30000,70,"Gandhi114","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi114","auto 20.000"
88,"2019/02/05 10:17:19 AM CET","Maschio",2000,"Acquario","40%","C","Rimasta la stessa","60 anni","3 miliardi","tutte e tre","E' rimasto più o meno lo stesso","C","50 per cento","50%",32,"No",20,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",27000,"Più di 35 anni",58,"D",27000,58,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Gandhi35","auto 20.000"
89,"2019/02/05 10:18:48 AM CET","Maschio",1998,"Toro","40%","A","Raddoppiata","70 anni","3 miliardi","tutte e tre","Più che raddoppiato","A","20 per cento","20%",4,"Si",30,10,NA,NA,NA,NA,"Meno di 100 000 euro",60000,"Più di 35 anni",70,NA,NA,NA,NA,NA,NA,NA,NA,"B",60000,70,"Gandhi35","auto 100.000",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"Gandhi35","auto 100.000"
90,"2019/02/05 10:19:12 AM CET","Maschio",2000,"Toro","20%","C","Dimezzata","60 anni","3 miliardi","tutte e tre","Ridotto a meno della metà","C","20 per cento","50%",12,"No",10,18,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",25000,"Meno di 114 anni",80,NA,NA,NA,NA,"C",25000,80,"Gandhi114","auto 20.000",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"Gandhi114","auto 20.000"
91,"2019/02/05 10:19:43 AM CET","Maschio",2000,"Ariete","20%","B","Raddoppiata","60 anni","2 miliardi","tutte e tre","E' rimasto più o meno lo stesso","B","20 per cento","50%",77,"No",10,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Più di 20 000 euro",25000,"Più di 35 anni",70,"D",25000,70,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 20.000"
92,"2019/02/05 10:19:50 AM CET","Maschio",2000,"Vergine","40%","C","Raddoppiata","60 anni","4 miliardi","tutte e tre","Ridotto a meno della metà","C","20 per cento","50%",26,"No",10,6,"Meno di 100 000 euro",25000,"Meno di 114 anni",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",25000,78,"Gandhi114","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"Gandhi114","auto 100.000"
93,"2019/02/05 10:20:07 AM CET","Maschio",2000,"Acquario","20%","A","Raddoppiata","60 anni","2 miliardi","una","Ridotto a meno della metà","C","50 per cento","50%",68,"No",40,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",15000,"Più di 35 anni",78,"D",15000,78,"Gandhi35","auto 20.000",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"Gandhi35","auto 20.000"
94,"2019/02/05 10:31:43 AM CET","Femmina",2002,"Ariete","40%","C","Rimasta la stessa","60 anni","4 miliardi","una","E' rimasto più o meno lo stesso","C","80 per cento","80%",62,"No",39,13,NA,NA,NA,NA,"Meno di 100 000 euro",25000,"Meno di 35 anni",33,NA,NA,NA,NA,NA,NA,NA,NA,"B",25000,33,"Gandhi35","auto 100.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,"Gandhi35","auto 100.000"
95,"2019/02/05 10:54:29 AM CET","Maschio",2001,"Gemelli","40%","B","Raddoppiata","60 anni","3 miliardi","tutte e tre","Ridotto a meno della metà","B","50 per cento","50%",48,"No",32,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meno di 20 000 euro",17500,"Meno di 35 anni",33,"D",17500,33,"Gandhi35","auto 20.000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"Gandhi35","auto 20.000"
